"id","name","alias","categories","latitude","longitude","phone","price","rating","review_count","is_closed","address","distance","url"
"Vzm-IO2r4YdwKB0ke3u0ZQ","Cali Mexican Grill","cali-mexican-grill-toronto","Mexican",43.72017,-79.4562,"+1 416-603-6800","$",3.9,49,FALSE,"3250 Dufferin Street",8745.36209184883,"https://www.yelp.com/biz/cali-mexican-grill-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"Kvv12HViPxlqb0rErFCRiQ","Cactus Rosado Taco Bar","cactus-rosado-taco-bar-toronto","Mexican",43.656202,-79.3934155,"+1 416-901-8892",NA,3.5,6,FALSE,"26 Baldwin Street",2607.10820020917,"https://www.yelp.com/biz/cactus-rosado-taco-bar-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"nBJ_Uxq2az0W8e45WkcMNA","Maya Mexican Market","maya-mexican-market-toronto","Mexican",43.6693585931215,-79.4813388595246,"+1 437-460-2393",NA,0,0,FALSE,"2393 St Clair Avenue W",5447.03822597184,"https://www.yelp.com/biz/maya-mexican-market-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"vnIdWzIB2W4j9cDcd6tHAQ","La Rev","la-rev-toronto","Mexican",43.6655430143486,-79.4642799,"+1 416-766-0746","$$",3.7,65,FALSE,"2848 Dundas Street W",4053.150505108,"https://www.yelp.com/biz/la-rev-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"fsn4Hodu72iWfg47WIL-1A","Tacos Moras","tacos-moras-toronto-2","Mexican",43.6779750152177,-79.3481617793441,"+1 416-466-9888",NA,4.2,9,FALSE,"523 Danforth Avenue",6968.45539815984,"https://www.yelp.com/biz/tacos-moras-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"qcXImg6e0AN7bi4r6Vi-dQ","Amanecer Latino","amanecer-latino-toronto","Seafood, Breakfast & Brunch, Mexican",43.7011492209985,-79.4259422,"+1 437-929-2805",NA,4.5,4,FALSE,"852 Eglinton Avenue W",6198.4224313948,"https://www.yelp.com/biz/amanecer-latino-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"yrEhbjvGcODIH1OTVrc-IQ","Burrito Boyz","burrito-boyz-toronto-9","Mexican, Tex-Mex",43.6389198,-79.4459305,"+1 416-537-2699","$",3.7,42,FALSE,"1736 Queen Street W",2042.00753304041,"https://www.yelp.com/biz/burrito-boyz-toronto-9?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"k0M6oh4KGwW1Tp_YA_Ywwg","Fat Bastard Burrito","fat-bastard-burrito-toronto-10","Mexican",43.6588517251427,-79.3944375972808,"+1 647-348-5551","$",2.8,28,FALSE,"187 College Street",2685.57607933131,"https://www.yelp.com/biz/fat-bastard-burrito-toronto-10?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"8cM-P6JlHq1Ny1fvjtoI7A","Mamacitas Restaurant","mamacitas-restaurant-toronto","Mexican",43.6566508,-79.4025735,"",NA,3.5,2,FALSE,"305 Augusta Avenue",2004.67098338831,"https://www.yelp.com/biz/mamacitas-restaurant-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"1K4qrnfyzKzGgJPBEcJaNQ","Chula Taberna Mexicana","chula-taberna-mexicana-toronto","Mexican, Bars, Breakfast & Brunch",43.6692562,-79.3359022,"+1 416-901-9859","$$",3.9,179,FALSE,"1058 Gerrard Street E",7431.1272265272,"https://www.yelp.com/biz/chula-taberna-mexicana-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"Iu2ZINWwyrt9gXliykBEKQ","Milagro","milagro-toronto-3","Mexican",43.64577,-79.38964,"+1 416-850-2855","$$",3.3,247,FALSE,"5 Mercer Street",2618.84581536799,"https://www.yelp.com/biz/milagro-toronto-3?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"BoTg44PLV7sRXN4gw8ePBw","El Charro","el-charro-toronto-4","Mexican, Tex-Mex",43.6778234633704,-79.3492380157113,"+1 416-461-6616",NA,3.1,17,FALSE,"493 Danforth Ave",6885.77029826396,"https://www.yelp.com/biz/el-charro-toronto-4?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"BNIkrJahrM0u4TESHXqHdA","Taco 477","taco-477-toronto","Mexican",43.6539636,-79.4003242,"",NA,4,1,FALSE,"55 Kensington Avenue",1999.28414847123,"https://www.yelp.com/biz/taco-477-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"zJZeptwvn5Cx9xp3uoQaNA","PICO DE GALLO","pico-de-gallo-toronto-2","Mexican",43.65473,-79.40231,"+1 416-830-6901","$",3.9,36,FALSE,"214 Augusta Ave",1912.84413555309,"https://www.yelp.com/biz/pico-de-gallo-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"AM0NHSxMeX92OKBt0ywmSA","La Carnita","la-carnita-toronto-2","Mexican",43.6596718,-79.3473892,"+1 647-344-0780","$$",3.5,139,FALSE,"780 Queen Street E",6222.07397079802,"https://www.yelp.com/biz/la-carnita-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"kBeRIhfXu5xaUKJJ8EkpiA","La Bendita Quesadilla","la-bendita-quesadilla-toronto","Mexican, Caterers",43.6131695,-79.4979374,"+1 647-703-0948",NA,0,0,FALSE,"8 Drummond Street",7083.99100086122,"https://www.yelp.com/biz/la-bendita-quesadilla-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"MCPziv7nh-GL2KXAhkcRJw","Hanley's Nashville Hot Chicken","hanleys-nashville-hot-chicken-toronto","Mexican",43.659585,-79.34738,"+1 647-344-0780",NA,3.4,5,FALSE,"780 Queen Street East",6222.07397079802,"https://www.yelp.com/biz/hanleys-nashville-hot-chicken-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"rXtpKnaOV7oDIAHgrEoZTw","Sinaloa Factory","sinaloa-factory-toronto-2","Mexican, Sushi Bars, Seafood",43.6533826,-79.4012477,"+1 416-597-0907",NA,5,1,FALSE,"181 Augusta Avenue",1903.40915376039,"https://www.yelp.com/biz/sinaloa-factory-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"95MYf6d-4IbXHIeIBgHVKA","Rabago Bakery and Cafe","rabago-bakery-and-cafe-toronto-2","Bakeries, Mexican, Cafes",43.6572272757474,-79.487554,"+1 437-979-6650",NA,0,0,FALSE,"341 Jane Street",5416.13833826406,"https://www.yelp.com/biz/rabago-bakery-and-cafe-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"Lzn8XjvrCf9Ggjzw5uUbTA","Playa Cabana Bar Esquina","playa-cabana-bar-esquina-toronto","Mexican, Cocktail Bars",43.7072980629214,-79.3978681415319,"+1 416-481-0111",NA,3.7,13,FALSE,"8 Eglinton Avenue E",7148.5643524233,"https://www.yelp.com/biz/playa-cabana-bar-esquina-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"tIW8vlmIew0l8AMrwrvZEQ","La Rio’s Fresh Mexican Grill","la-rio-s-fresh-mexican-grill-toronto","Mexican, Fast Food",43.6458,-79.40998,"+1 416-368-5534",NA,3.3,4,FALSE,"839 Queen Street W",980.694344556533,"https://www.yelp.com/biz/la-rio-s-fresh-mexican-grill-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"N9sFD4bREYdzqErc1X923A","Chipotle Mexican Grill","chipotle-mexican-grill-toronto-14","Fast Food, Mexican",43.63981,-79.42042,"",NA,2.5,2,FALSE,"109 Atlantic Avenue",648.360265016685,"https://www.yelp.com/biz/chipotle-mexican-grill-toronto-14?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"WuO1CukY0k9neAQsijMYhQ","Fat Bastard Burrito","fat-bastard-burrito-toronto-11","Mexican",43.6404689361068,-79.3924339860678,"+1 647-949-7999","$$",2.5,44,FALSE,"351 Bremner Boulevard",2460.91827310945,"https://www.yelp.com/biz/fat-bastard-burrito-toronto-11?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"pJ3ETkOaNBrw3-MMzvDk3Q","Gobbler’s","gobbler-s-toronto","Bars, Mexican",43.6547663238782,-79.4022284,"",NA,5,1,FALSE,"214 Augusta Avenue",1912.37671768963,"https://www.yelp.com/biz/gobbler-s-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"tjw1yJdmatifLYHbsI9HGA","By The Way","by-the-way-toronto","Mediterranean, Middle Eastern, Mexican",43.6660185777369,-79.4076473609493,"+1 416-967-4295","$$",3.3,104,FALSE,"400 Bloor Street W",2568.30164240465,"https://www.yelp.com/biz/by-the-way-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"ufwkkMd9yr9cFU1R5ONArg","Huevos Gourmet","huevos-gourmet-mississauga","Mexican, Breakfast & Brunch",43.55929,-79.57699,"","$$",4.2,254,FALSE,"241 Lakeshore Road",15721.9155568593,"https://www.yelp.com/biz/huevos-gourmet-mississauga?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"AEFD9PLIZ25rGwqN_ymC7w","Zicatela","zicatela-toronto","Seafood, Mexican",43.6561875272428,-79.4025204002586,"+1 416-551-9020",NA,3.3,4,FALSE,"285 Augusta Avenue",1983.36977804419,"https://www.yelp.com/biz/zicatela-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"tIKK_dYzan4rZdV7q55A0w","Mexican Bowl","mexican-bowl-toronto-2","Mexican",43.64746,-79.40372,"+1 416-203-1111",NA,4.1,7,FALSE,"578 Queen Street W",1500.4738486559,"https://www.yelp.com/biz/mexican-bowl-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"eLp9lUcpeuCiBc8AXIlX3Q","Los Tres Panaderos","los-tres-panaderos-toronto","Bakeries, Patisserie/Cake Shop, Mexican",43.69565,-79.45142,"+1 647-906-6871",NA,0,0,FALSE,"1860 Eglinton Avenue W",6058.30831948164,"https://www.yelp.com/biz/los-tres-panaderos-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"EewHbqyTy81HcsmjN6NqRg","El Puerto Marisqueria","el-puerto-marisqueria-toronto","Seafood, Mexican",43.6962002352791,-79.4467818,"+1 416-436-5529",NA,0,0,FALSE,"1727 Eglinton Avenue W",5976.66589750875,"https://www.yelp.com/biz/el-puerto-marisqueria-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"TQVw96MhSgBX6BVHSy1nRQ","The G spot","the-g-spot-scarborough","Chicken Wings, Pizza, Mexican",43.74417,-79.24408,"+1 647-866-3707",NA,4,1,FALSE,"1375 Danforth Road",18043.8687096859,"https://www.yelp.com/biz/the-g-spot-scarborough?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"nhWpKK8M1Muuhpq_vIi1YA","Tacontento Mexican Foods","tacontento-mexican-foods-toronto","Mexican",43.7515093196132,-79.4788396731019,"+1 416-897-8690",NA,4.6,5,FALSE,"40 Carl Hall Road",12638.9026301281,"https://www.yelp.com/biz/tacontento-mexican-foods-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"oYWy-hOTCOF7h8DCAZ_Mxw","Cool Hand of a Girl","cool-hand-of-a-girl-toronto","Mexican",43.66555,-79.46286,"+1 647-726-7613","$$",3.6,67,FALSE,"2804 Dundas Street W",3961.95325264589,"https://www.yelp.com/biz/cool-hand-of-a-girl-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"nWD8OWd_DAXGubGpFenmiw","La Hacienda Restaurant","la-hacienda-restaurant-toronto","Mexican",43.64692,-79.40611,"+1 416-703-3377","$$",2.2,65,FALSE,"640 Queen Street W",1304.99901134389,"https://www.yelp.com/biz/la-hacienda-restaurant-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"_jhhcMVsR2yaE8TU1NSc7A","Grillies","grillies-toronto-4","Mexican, Salad",43.70523,-79.3753,"+1 647-748-1236",NA,4.3,12,FALSE,"1560 Bayview Avenue",7643.87647958453,"https://www.yelp.com/biz/grillies-toronto-4?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"wfnvI08SMHeIH6_lOeZ7xA","Mariachi's Restaurant","mariachis-restaurant-toronto","Mexican",43.70214,-79.3976,"+1 416-481-7111","$$",3.4,117,FALSE,"2084 Yonge St",6603.81771074786,"https://www.yelp.com/biz/mariachis-restaurant-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"jtBkr1HEgD8YvWZoWG_7Fw","La Perla Bar & Cantina","la-perla-bar-and-cantina-toronto","Mexican, Lounges",43.64618,-79.40824,"",NA,4,1,FALSE,"783 Queen St W",1133.33918069309,"https://www.yelp.com/biz/la-perla-bar-and-cantina-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"XOM8n5IgvuMuERCzCQX52A","Chipotle Mexican Grill","chipotle-mexican-grill-toronto-16","Fast Food, Mexican",43.6494633374333,-79.3784527520946,"+1 416-214-0323",NA,4,1,FALSE,"103-4 King St W",3549.89482172579,"https://www.yelp.com/biz/chipotle-mexican-grill-toronto-16?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"lBjOlvPERsY1GiJqQS1vMQ","Taco Taco","taco-taco-toronto-2","Mexican, Beer Bar, Canadian (New)",43.6569,-79.40266,"+1 416-897-9331","$$",3.4,15,FALSE,"319 Augusta Avenue",2023.97703185036,"https://www.yelp.com/biz/taco-taco-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"phIL-dJoT8uztbdFgfk_3w","Fat Bastard Burrito","fat-bastard-burrito-toronto-2","Mexican, Fast Food",43.6397591,-79.4213791,"","$$",2.9,47,FALSE,"126 Atlantic Avenue",636.791630569377,"https://www.yelp.com/biz/fat-bastard-burrito-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"POkNk-y-sS2Od39kP5NN5Q","Chipotle Mexican Grill","chipotle-mexican-grill-toronto-5","Mexican, Fast Food",43.6724338562637,-79.4692556968833,"+1 416-766-5678","$$",3.4,24,FALSE,"1970 St. Clair Ave W",4827.29438165297,"https://www.yelp.com/biz/chipotle-mexican-grill-toronto-5?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"0heZ5m2aMN8S4jnHlGh3xA","El Sazón Mexicano","el-sazón-mexicano-toronto-3","Mexican",43.67731,-79.44723,"+1 647-368-8900",NA,3,1,FALSE,"1278 St Clair Avenue W",4073.11720077483,"https://www.yelp.com/biz/el-saz%C3%B3n-mexicano-toronto-3?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"6bW7QvAUncNxgLRoRt7A3A","La Gloria Mexican Coffee","la-gloria-mexican-coffee-toronto","Coffee & Tea, Mexican, Sandwiches",43.663597627037,-79.3673893,"+1 647-806-6383",NA,4.4,7,FALSE,"453 Parliament St",4850.33612943657,"https://www.yelp.com/biz/la-gloria-mexican-coffee-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"I-6qasND628PuPa_Zk5aIQ","Inmigrante","inmigrante-toronto","Mexican, Latin American, Cocktail Bars",43.6694891343759,-79.3020974609893,"+1 647-628-8180",NA,4,1,FALSE,"1959 Queen Street E",10026.2595421286,"https://www.yelp.com/biz/inmigrante-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"3CI95LMvt4u1xqEWq6CbnQ","La Mexicana Restaurant","la-mexicana-restaurant-north-york","Mexican",43.72577,-79.43094,"+1 416-783-9452","$$",3.2,65,FALSE,"3337 Bathurst Street",8956.04219835373,"https://www.yelp.com/biz/la-mexicana-restaurant-north-york?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"bU-nIvWOeuWYsRH63x7etw","Mamacita's Gourmet Pizzas","mamacitas-gourmet-pizzas-toronto","Mexican, Pizza, Sandwiches",43.65161896,-79.38359833,"+1 416-286-5939",NA,4,1,FALSE,"187 Highbourne Road",6675.26000905104,"https://www.yelp.com/biz/mamacitas-gourmet-pizzas-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"2Qe-rv9u7LcCV8atXUe5Iw","We the Tacos","we-the-tacos-etobicoke","Mexican",43.6019,-79.49916,"",NA,0,0,FALSE,"2765 Lake Shore Boulevard W",7866.31607923747,"https://www.yelp.com/biz/we-the-tacos-etobicoke?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"V4sougQDBOyBSVCH2Uy4Lw","Grillies","grillies-toronto-2","Mexican, Salad",43.6566695859645,-79.375361,"+1 416-603-1232",NA,3.5,11,FALSE,"149 Dundas Street E",3970.87915467105,"https://www.yelp.com/biz/grillies-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"yme8QvmFTel8lGjtpAnvmg","Fat Bastard Burrito","fat-bastard-burrito-toronto-23","Mexican",43.6438893,-79.3918517,"+1 416-901-2242",NA,3,4,FALSE,"20 Blue Jays Way",2450.35771808696,"https://www.yelp.com/biz/fat-bastard-burrito-toronto-23?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"nOmR49imE4GtmwWVLkHS9A","Pancho y Emiliano","pancho-y-emiliano-toronto","Mexican",43.65438,-79.40219,"+1 416-925-8454","$$",3.4,137,FALSE,"200 Augusta Ave",1886.80220616967,"https://www.yelp.com/biz/pancho-y-emiliano-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"rjT1YtAWeaJevgBdFK3dAg","Krunchy Taco","krunchy-taco-toronto","Mexican",43.65473,-79.40231,"+1 437-366-0906",NA,0,0,FALSE,"214 Augusta Avenue",1912.45941536713,"https://www.yelp.com/biz/krunchy-taco-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"g0zW1kcMfM1CWMiS1rSJcw","Grillies","grillies-toronto-5","Mexican",43.66415,-79.41493,"",NA,3.7,6,FALSE,"641 Bloor Street W",2156.62585312304,"https://www.yelp.com/biz/grillies-toronto-5?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"MLXuWTmlduB4LhG2lGtzww","La Cevicheria Bar & Grill","la-cevicheria-bar-and-grill-toronto-2","Seafood, Mexican, Bars",43.656044,-79.402413,"+1 416-551-9020",NA,3.2,21,FALSE,"285 Augusta Avenue",1981.2962940945,"https://www.yelp.com/biz/la-cevicheria-bar-and-grill-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"LuFi3CrcAxqU1dk68KztIA","Bar Burrito","bar-burrito-toronto-4","Mexican, Fast Food",43.67767,-79.44527,"+1 416-654-0808",NA,4.6,5,FALSE,"1228 St. Clair Avenue W",4035.4777406946,"https://www.yelp.com/biz/bar-burrito-toronto-4?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"rI_DhGggyQZwr0Rsh9bXTg","Fat Bastard Burrito Co","fat-bastard-burrito-co-toronto-9","Mexican",43.644443,-79.40125,"+1 647-748-4586",NA,2,8,FALSE,"628 King Street W",1691.66881125728,"https://www.yelp.com/biz/fat-bastard-burrito-co-toronto-9?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"YrqQWT5wzBUumklE4B_XfA","Burrito Boyz","burrito-boyz-toronto-4","Mexican, Fast Food",43.65515,-79.41293,"+1 416-588-2699","$",3.1,69,FALSE,"575 College Street",1317.63489514863,"https://www.yelp.com/biz/burrito-boyz-toronto-4?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"eiH-VH8x7SusTtiDzbSfTg","Taco Bell","taco-bell-toronto-19","Mexican, Fast Food",43.660412,-79.433999,"+1 800-800-0000",NA,4,4,FALSE,"1090 Bloor Street W",1911.66337922612,"https://www.yelp.com/biz/taco-bell-toronto-19?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"K6MBwTYeuLH0VsTVCLVgxg","MEXITACO","mexitaco-toronto-2","Mexican, Cocktail Bars, Latin American",43.70862,-79.29554,"+1 647-349-6603","$$",3.7,163,FALSE,"1109 Victoria Park Avenue",12371.2795186631,"https://www.yelp.com/biz/mexitaco-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"dKrYH4NpNHuCAPwNRkMOvw","The Burrito Shack","the-burrito-shack-toronto-2","Mexican, Tex-Mex",43.6538840533788,-79.3910929,"+1 416-345-1996",NA,0,0,FALSE,"109 McCaul Street",2673.90644213035,"https://www.yelp.com/biz/the-burrito-shack-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"TzxK9p85PyG7GlZcfMN2zQ","Hey Wey!","hey-wey-toronto","Mexican",43.67781,-79.44261,"+1 647-804-7653",NA,0,0,FALSE,"1165 St Clair Avenue W",3947.64377643092,"https://www.yelp.com/biz/hey-wey-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"Yl2TN9c23ZGLUBSD9ks5Uw","Byblos","byblos-toronto-2","Mediterranean, Middle Eastern",43.647546,-79.388123,"+1 647-660-0909","$$$$",4.4,976,FALSE,"11 Duncan Street",2753.67789885806,"https://www.yelp.com/biz/byblos-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
